iPolicy;jPolicy;W;HRS;N;C;P;L;H;V;queriesCount;isFFU;missRatio
HOT_RANGES;RECENT_TRACKING;5;1-20,70-90;720;0.05;32;640;1;5000;500;TRUE;21.368
HOT_RANGES;RECENT_TRACKING;5;1-20,70-90;720;0.05;64;640;1;5000;500;TRUE;11.402
HOT_RANGES;RECENT_TRACKING;5;1-20,70-90;720;0.05;128;640;1;5000;500;TRUE;9.141
HOT_RANGES;RECENT_TRACKING;5;1-20,70-90;720;0.05;256;640;1;5000;500;TRUE;61.175
HOT_RANGES;RECENT_TRACKING;5;1-20,70-90;720;0.05;1;2;2;5000;500;TRUE;100
HOT_RANGES;RECENT_TRACKING;5;1-20,70-90;720;0.05;2;2;2;5000;500;TRUE;100
HOT_RANGES;RECENT_TRACKING;5;1-20,70-90;720;0.05;4;2;2;5000;500;TRUE;100
HOT_RANGES;RECENT_TRACKING;5;1-20,70-90;720;0.05;8;2;2;5000;500;TRUE;89.637
HOT_RANGES;RECENT_TRACKING;5;1-20,70-90;720;0.05;16;2;2;5000;500;TRUE;77.089
HOT_RANGES;RECENT_TRACKING;5;1-20,70-90;720;0.05;32;2;2;5000;500;TRUE;58.208
HOT_RANGES;RECENT_TRACKING;5;1-20,70-90;720;0.05;64;2;2;5000;500;TRUE;39.541
HOT_RANGES;RECENT_TRACKING;5;1-20,70-90;720;0.05;128;2;2;5000;500;TRUE;23.858
HOT_RANGES;RECENT_TRACKING;5;1-20,70-90;720;0.05;256;2;2;5000;500;TRUE;15.223
HOT_RANGES;RECENT_TRACKING;5;1-20,70-90;720;0.05;512;2;2;5000;500;TRUE;30.147
HOT_RANGES;RECENT_TRACKING;5;1-20,70-90;720;0.05;1024;2;2;5000;500;TRUE;65.136
HOT_RANGES;RECENT_TRACKING;5;1-20,70-90;720;0.05;2048;2;2;5000;500;TRUE;98.041
HOT_RANGES;RECENT_TRACKING;5;1-20,70-90;720;0.05;1;3;2;5000;500;TRUE;100
HOT_RANGES;RECENT_TRACKING;5;1-20,70-90;720;0.05;2;3;2;5000;500;TRUE;100
HOT_RANGES;RECENT_TRACKING;5;1-20,70-90;720;0.05;4;3;2;5000;500;TRUE;100
HOT_RANGES;RECENT_TRACKING;5;1-20,70-90;720;0.05;8;3;2;5000;500;TRUE;89.623
HOT_RANGES;RECENT_TRACKING;5;1-20,70-90;720;0.05;16;3;2;5000;500;TRUE;77.06
HOT_RANGES;RECENT_TRACKING;5;1-20,70-90;720;0.05;32;3;2;5000;500;TRUE;58.169
HOT_RANGES;RECENT_TRACKING;5;1-20,70-90;720;0.05;64;3;2;5000;500;TRUE;39.491
HOT_RANGES;RECENT_TRACKING;5;1-20,70-90;720;0.05;128;3;2;5000;500;TRUE;23.816
HOT_RANGES;RECENT_TRACKING;5;1-20,70-90;720;0.05;256;3;2;5000;500;TRUE;15.314
HOT_RANGES;RECENT_TRACKING;5;1-20,70-90;720;0.05;512;3;2;5000;500;TRUE;30.321
HOT_RANGES;RECENT_TRACKING;5;1-20,70-90;720;0.05;1024;3;2;5000;500;TRUE;64.534
HOT_RANGES;RECENT_TRACKING;5;1-20,70-90;720;0.05;2048;3;2;5000;500;TRUE;99.224
HOT_RANGES;RECENT_TRACKING;5;1-20,70-90;720;0.05;1;4;2;5000;500;TRUE;100
HOT_RANGES;RECENT_TRACKING;5;1-20,70-90;720;0.05;2;4;2;5000;500;TRUE;100
HOT_RANGES;RECENT_TRACKING;5;1-20,70-90;720;0.05;4;4;2;5000;500;TRUE;100
HOT_RANGES;RECENT_TRACKING;5;1-20,70-90;720;0.05;8;4;2;5000;500;TRUE;89.612
HOT_RANGES;RECENT_TRACKING;5;1-20,70-90;720;0.05;16;4;2;5000;500;TRUE;77.032
HOT_RANGES;RECENT_TRACKING;5;1-20,70-90;720;0.05;32;4;2;5000;500;TRUE;58.126
HOT_RANGES;RECENT_TRACKING;5;1-20,70-90;720;0.05;64;4;2;5000;500;TRUE;39.434
HOT_RANGES;RECENT_TRACKING;5;1-20,70-90;720;0.05;128;4;2;5000;500;TRUE;23.765
HOT_RANGES;RECENT_TRACKING;5;1-20,70-90;720;0.05;256;4;2;5000;500;TRUE;15.283
HOT_RANGES;RECENT_TRACKING;5;1-20,70-90;720;0.05;512;4;2;5000;500;TRUE;31.454
HOT_RANGES;RECENT_TRACKING;5;1-20,70-90;720;0.05;1024;4;2;5000;500;TRUE;66.381
HOT_RANGES;RECENT_TRACKING;5;1-20,70-90;720;0.05;2048;4;2;5000;500;TRUE;99.356
HOT_RANGES;RECENT_TRACKING;5;1-20,70-90;720;0.05;1;5;2;5000;500;TRUE;100
HOT_RANGES;RECENT_TRACKING;5;1-20,70-90;720;0.05;2;5;2;5000;500;TRUE;100
HOT_RANGES;RECENT_TRACKING;5;1-20,70-90;720;0.05;4;5;2;5000;500;TRUE;100
HOT_RANGES;RECENT_TRACKING;5;1-20,70-90;720;0.05;8;5;2;5000;500;TRUE;89.589
HOT_RANGES;RECENT_TRACKING;5;1-20,70-90;720;0.05;16;5;2;5000;500;TRUE;76.983
HOT_RANGES;RECENT_TRACKING;5;1-20,70-90;720;0.05;32;5;2;5000;500;TRUE;58.063
HOT_RANGES;RECENT_TRACKING;5;1-20,70-90;720;0.05;64;5;2;5000;500;TRUE;39.322
HOT_RANGES;RECENT_TRACKING;5;1-20,70-90;720;0.05;128;5;2;5000;500;TRUE;23.662
HOT_RANGES;RECENT_TRACKING;5;1-20,70-90;720;0.05;256;5;2;5000;500;TRUE;15.85
HOT_RANGES;RECENT_TRACKING;5;1-20,70-90;720;0.05;512;5;2;5000;500;TRUE;33.244
HOT_RANGES;RECENT_TRACKING;5;1-20,70-90;720;0.05;1024;5;2;5000;500;TRUE;67.223
HOT_RANGES;RECENT_TRACKING;5;1-20,70-90;720;0.05;2048;5;2;5000;500;TRUE;99.263
HOT_RANGES;RECENT_TRACKING;5;1-20,70-90;720;0.05;1;6;2;5000;500;TRUE;100
HOT_RANGES;RECENT_TRACKING;5;1-20,70-90;720;0.05;2;6;2;5000;500;TRUE;100
HOT_RANGES;RECENT_TRACKING;5;1-20,70-90;720;0.05;4;6;2;5000;500;TRUE;100
HOT_RANGES;RECENT_TRACKING;5;1-20,70-90;720;0.05;8;6;2;5000;500;TRUE;89.583
HOT_RANGES;RECENT_TRACKING;5;1-20,70-90;720;0.05;16;6;2;5000;500;TRUE;76.984
HOT_RANGES;RECENT_TRACKING;5;1-20,70-90;720;0.05;32;6;2;5000;500;TRUE;58.069
HOT_RANGES;RECENT_TRACKING;5;1-20,70-90;720;0.05;64;6;2;5000;500;TRUE;39.368
HOT_RANGES;RECENT_TRACKING;5;1-20,70-90;720;0.05;128;6;2;5000;500;TRUE;23.723
HOT_RANGES;RECENT_TRACKING;5;1-20,70-90;720;0.05;256;6;2;5000;500;TRUE;15.478
HOT_RANGES;RECENT_TRACKING;5;1-20,70-90;720;0.05;512;6;2;5000;500;TRUE;32.873
HOT_RANGES;RECENT_TRACKING;5;1-20,70-90;720;0.05;1024;6;2;5000;500;TRUE;61.833
HOT_RANGES;RECENT_TRACKING;5;1-20,70-90;720;0.05;2048;6;2;5000;500;TRUE;99.214
HOT_RANGES;RECENT_TRACKING;5;1-20,70-90;720;0.05;1;8;2;5000;500;TRUE;100
HOT_RANGES;RECENT_TRACKING;5;1-20,70-90;720;0.05;2;8;2;5000;500;TRUE;100
HOT_RANGES;RECENT_TRACKING;5;1-20,70-90;720;0.05;4;8;2;5000;500;TRUE;100
HOT_RANGES;RECENT_TRACKING;5;1-20,70-90;720;0.05;8;8;2;5000;500;TRUE;89.571
HOT_RANGES;RECENT_TRACKING;5;1-20,70-90;720;0.05;16;8;2;5000;500;TRUE;76.927
HOT_RANGES;RECENT_TRACKING;5;1-20,70-90;720;0.05;32;8;2;5000;500;TRUE;57.98
HOT_RANGES;RECENT_TRACKING;5;1-20,70-90;720;0.05;64;8;2;5000;500;TRUE;39.239
HOT_RANGES;RECENT_TRACKING;5;1-20,70-90;720;0.05;128;8;2;5000;500;TRUE;23.587
HOT_RANGES;RECENT_TRACKING;5;1-20,70-90;720;0.05;256;8;2;5000;500;TRUE;16.475
HOT_RANGES;RECENT_TRACKING;5;1-20,70-90;720;0.05;512;8;2;5000;500;TRUE;34.97
HOT_RANGES;RECENT_TRACKING;5;1-20,70-90;720;0.05;1024;8;2;5000;500;TRUE;65.05
HOT_RANGES;RECENT_TRACKING;5;1-20,70-90;720;0.05;2048;8;2;5000;500;TRUE;99.208
HOT_RANGES;RECENT_TRACKING;5;1-20,70-90;720;0.05;1;10;2;5000;500;TRUE;100
HOT_RANGES;RECENT_TRACKING;5;1-20,70-90;720;0.05;2;10;2;5000;500;TRUE;100
HOT_RANGES;RECENT_TRACKING;5;1-20,70-90;720;0.05;4;10;2;5000;500;TRUE;100
HOT_RANGES;RECENT_TRACKING;5;1-20,70-90;720;0.05;8;10;2;5000;500;TRUE;89.534
HOT_RANGES;RECENT_TRACKING;5;1-20,70-90;720;0.05;16;10;2;5000;500;TRUE;76.85
HOT_RANGES;RECENT_TRACKING;5;1-20,70-90;720;0.05;32;10;2;5000;500;TRUE;57.827
HOT_RANGES;RECENT_TRACKING;5;1-20,70-90;720;0.05;64;10;2;5000;500;TRUE;38.998
HOT_RANGES;RECENT_TRACKING;5;1-20,70-90;720;0.05;128;10;2;5000;500;TRUE;23.416
HOT_RANGES;RECENT_TRACKING;5;1-20,70-90;720;0.05;256;10;2;5000;500;TRUE;16.7
HOT_RANGES;RECENT_TRACKING;5;1-20,70-90;720;0.05;512;10;2;5000;500;TRUE;29.814
HOT_RANGES;RECENT_TRACKING;5;1-20,70-90;720;0.05;1024;10;2;5000;500;TRUE;61.999
HOT_RANGES;RECENT_TRACKING;5;1-20,70-90;720;0.05;2048;10;2;5000;500;TRUE;99.322
HOT_RANGES;RECENT_TRACKING;5;1-20,70-90;720;0.05;1;12;2;5000;500;TRUE;100
HOT_RANGES;RECENT_TRACKING;5;1-20,70-90;720;0.05;2;12;2;5000;500;TRUE;100
HOT_RANGES;RECENT_TRACKING;5;1-20,70-90;720;0.05;4;12;2;5000;500;TRUE;100
HOT_RANGES;RECENT_TRACKING;5;1-20,70-90;720;0.05;8;12;2;5000;500;TRUE;89.516
HOT_RANGES;RECENT_TRACKING;5;1-20,70-90;720;0.05;16;12;2;5000;500;TRUE;76.818
HOT_RANGES;RECENT_TRACKING;5;1-20,70-90;720;0.05;32;12;2;5000;500;TRUE;57.836
HOT_RANGES;RECENT_TRACKING;5;1-20,70-90;720;0.05;64;12;2;5000;500;TRUE;39.02
HOT_RANGES;RECENT_TRACKING;5;1-20,70-90;720;0.05;128;12;2;5000;500;TRUE;23.403
HOT_RANGES;RECENT_TRACKING;5;1-20,70-90;720;0.05;256;12;2;5000;500;TRUE;16.378
HOT_RANGES;RECENT_TRACKING;5;1-20,70-90;720;0.05;512;12;2;5000;500;TRUE;32.255
HOT_RANGES;RECENT_TRACKING;5;1-20,70-90;720;0.05;1024;12;2;5000;500;TRUE;62.556
HOT_RANGES;RECENT_TRACKING;5;1-20,70-90;720;0.05;2048;12;2;5000;500;TRUE;99.153
HOT_RANGES;RECENT_TRACKING;5;1-20,70-90;720;0.05;1;15;2;5000;500;TRUE;100
HOT_RANGES;RECENT_TRACKING;5;1-20,70-90;720;0.05;2;15;2;5000;500;TRUE;100
HOT_RANGES;RECENT_TRACKING;5;1-20,70-90;720;0.05;4;15;2;5000;500;TRUE;100
HOT_RANGES;RECENT_TRACKING;5;1-20,70-90;720;0.05;8;15;2;5000;500;TRUE;89.433
HOT_RANGES;RECENT_TRACKING;5;1-20,70-90;720;0.05;16;15;2;5000;500;TRUE;76.621
HOT_RANGES;RECENT_TRACKING;5;1-20,70-90;720;0.05;32;15;2;5000;500;TRUE;57.488
HOT_RANGES;RECENT_TRACKING;5;1-20,70-90;720;0.05;64;15;2;5000;500;TRUE;38.533
HOT_RANGES;RECENT_TRACKING;5;1-20,70-90;720;0.05;128;15;2;5000;500;TRUE;22.969
HOT_RANGES;RECENT_TRACKING;5;1-20,70-90;720;0.05;256;15;2;5000;500;TRUE;16.32
HOT_RANGES;RECENT_TRACKING;5;1-20,70-90;720;0.05;512;15;2;5000;500;TRUE;39.063
HOT_RANGES;RECENT_TRACKING;5;1-20,70-90;720;0.05;1024;15;2;5000;500;TRUE;62.387
HOT_RANGES;RECENT_TRACKING;5;1-20,70-90;720;0.05;2048;15;2;5000;500;TRUE;99.546
HOT_RANGES;RECENT_TRACKING;5;1-20,70-90;720;0.05;1;18;2;5000;500;TRUE;100
HOT_RANGES;RECENT_TRACKING;5;1-20,70-90;720;0.05;2;18;2;5000;500;TRUE;100
HOT_RANGES;RECENT_TRACKING;5;1-20,70-90;720;0.05;4;18;2;5000;500;TRUE;100
HOT_RANGES;RECENT_TRACKING;5;1-20,70-90;720;0.05;8;18;2;5000;500;TRUE;89.421
HOT_RANGES;RECENT_TRACKING;5;1-20,70-90;720;0.05;16;18;2;5000;500;TRUE;76.66
HOT_RANGES;RECENT_TRACKING;5;1-20,70-90;720;0.05;32;18;2;5000;500;TRUE;57.635
HOT_RANGES;RECENT_TRACKING;5;1-20,70-90;720;0.05;64;18;2;5000;500;TRUE;38.77
HOT_RANGES;RECENT_TRACKING;5;1-20,70-90;720;0.05;128;18;2;5000;500;TRUE;23.206
HOT_RANGES;RECENT_TRACKING;5;1-20,70-90;720;0.05;256;18;2;5000;500;TRUE;14.807
HOT_RANGES;RECENT_TRACKING;5;1-20,70-90;720;0.05;512;18;2;5000;500;TRUE;30.234
HOT_RANGES;RECENT_TRACKING;5;1-20,70-90;720;0.05;1024;18;2;5000;500;TRUE;62.791
HOT_RANGES;RECENT_TRACKING;5;1-20,70-90;720;0.05;2048;18;2;5000;500;TRUE;99.55
HOT_RANGES;RECENT_TRACKING;5;1-20,70-90;720;0.05;1;22;2;5000;500;TRUE;100
HOT_RANGES;RECENT_TRACKING;5;1-20,70-90;720;0.05;2;22;2;5000;500;TRUE;100
HOT_RANGES;RECENT_TRACKING;5;1-20,70-90;720;0.05;4;22;2;5000;500;TRUE;100
HOT_RANGES;RECENT_TRACKING;5;1-20,70-90;720;0.05;8;22;2;5000;500;TRUE;89.329
HOT_RANGES;RECENT_TRACKING;5;1-20,70-90;720;0.05;16;22;2;5000;500;TRUE;76.379
HOT_RANGES;RECENT_TRACKING;5;1-20,70-90;720;0.05;32;22;2;5000;500;TRUE;57.068
HOT_RANGES;RECENT_TRACKING;5;1-20,70-90;720;0.05;64;22;2;5000;500;TRUE;38.006
HOT_RANGES;RECENT_TRACKING;5;1-20,70-90;720;0.05;128;22;2;5000;500;TRUE;22.493
HOT_RANGES;RECENT_TRACKING;5;1-20,70-90;720;0.05;256;22;2;5000;500;TRUE;16.188
HOT_RANGES;RECENT_TRACKING;5;1-20,70-90;720;0.05;512;22;2;5000;500;TRUE;31.415
HOT_RANGES;RECENT_TRACKING;5;1-20,70-90;720;0.05;1024;22;2;5000;500;TRUE;81.094
HOT_RANGES;RECENT_TRACKING;5;1-20,70-90;720;0.05;2048;22;2;5000;500;TRUE;99.666
HOT_RANGES;RECENT_TRACKING;5;1-20,70-90;720;0.05;1;27;2;5000;500;TRUE;100
HOT_RANGES;RECENT_TRACKING;5;1-20,70-90;720;0.05;2;27;2;5000;500;TRUE;100
HOT_RANGES;RECENT_TRACKING;5;1-20,70-90;720;0.05;4;27;2;5000;500;TRUE;100
HOT_RANGES;RECENT_TRACKING;5;1-20,70-90;720;0.05;8;27;2;5000;500;TRUE;89.254
HOT_RANGES;RECENT_TRACKING;5;1-20,70-90;720;0.05;16;27;2;5000;500;TRUE;76.246
HOT_RANGES;RECENT_TRACKING;5;1-20,70-90;720;0.05;32;27;2;5000;500;TRUE;56.92
HOT_RANGES;RECENT_TRACKING;5;1-20,70-90;720;0.05;64;27;2;5000;500;TRUE;37.884
HOT_RANGES;RECENT_TRACKING;5;1-20,70-90;720;0.05;128;27;2;5000;500;TRUE;22.534
HOT_RANGES;RECENT_TRACKING;5;1-20,70-90;720;0.05;256;27;2;5000;500;TRUE;15.849
HOT_RANGES;RECENT_TRACKING;5;1-20,70-90;720;0.05;512;27;2;5000;500;TRUE;29.774
HOT_RANGES;RECENT_TRACKING;5;1-20,70-90;720;0.05;1024;27;2;5000;500;TRUE;62.679
HOT_RANGES;RECENT_TRACKING;5;1-20,70-90;720;0.05;2048;27;2;5000;500;TRUE;99.472
HOT_RANGES;RECENT_TRACKING;5;1-20,70-90;720;0.05;1;33;2;5000;500;TRUE;100
HOT_RANGES;RECENT_TRACKING;5;1-20,70-90;720;0.05;2;33;2;5000;500;TRUE;100
HOT_RANGES;RECENT_TRACKING;5;1-20,70-90;720;0.05;4;33;2;5000;500;TRUE;100
HOT_RANGES;RECENT_TRACKING;5;1-20,70-90;720;0.05;8;33;2;5000;500;TRUE;89.337
HOT_RANGES;RECENT_TRACKING;5;1-20,70-90;720;0.05;16;33;2;5000;500;TRUE;76.376
HOT_RANGES;RECENT_TRACKING;5;1-20,70-90;720;0.05;32;33;2;5000;500;TRUE;57.037
HOT_RANGES;RECENT_TRACKING;5;1-20,70-90;720;0.05;64;33;2;5000;500;TRUE;37.987
HOT_RANGES;RECENT_TRACKING;5;1-20,70-90;720;0.05;128;33;2;5000;500;TRUE;22.541
HOT_RANGES;RECENT_TRACKING;5;1-20,70-90;720;0.05;256;33;2;5000;500;TRUE;15.559
HOT_RANGES;RECENT_TRACKING;5;1-20,70-90;720;0.05;512;33;2;5000;500;TRUE;31.602
HOT_RANGES;RECENT_TRACKING;5;1-20,70-90;720;0.05;1024;33;2;5000;500;TRUE;62.517
HOT_RANGES;RECENT_TRACKING;5;1-20,70-90;720;0.05;2048;33;2;5000;500;TRUE;99.683
HOT_RANGES;RECENT_TRACKING;5;1-20,70-90;720;0.05;1;40;2;5000;500;TRUE;100
HOT_RANGES;RECENT_TRACKING;5;1-20,70-90;720;0.05;2;40;2;5000;500;TRUE;100
HOT_RANGES;RECENT_TRACKING;5;1-20,70-90;720;0.05;4;40;2;5000;500;TRUE;100
HOT_RANGES;RECENT_TRACKING;5;1-20,70-90;720;0.05;8;40;2;5000;500;TRUE;89.126
HOT_RANGES;RECENT_TRACKING;5;1-20,70-90;720;0.05;16;40;2;5000;500;TRUE;75.851
HOT_RANGES;RECENT_TRACKING;5;1-20,70-90;720;0.05;32;40;2;5000;500;TRUE;56.293
HOT_RANGES;RECENT_TRACKING;5;1-20,70-90;720;0.05;64;40;2;5000;500;TRUE;37.122
HOT_RANGES;RECENT_TRACKING;5;1-20,70-90;720;0.05;128;40;2;5000;500;TRUE;21.685
HOT_RANGES;RECENT_TRACKING;5;1-20,70-90;720;0.05;256;40;2;5000;500;TRUE;13.268
HOT_RANGES;RECENT_TRACKING;5;1-20,70-90;720;0.05;512;40;2;5000;500;TRUE;55.59
HOT_RANGES;RECENT_TRACKING;5;1-20,70-90;720;0.05;1024;40;2;5000;500;TRUE;81.602
HOT_RANGES;RECENT_TRACKING;5;1-20,70-90;720;0.05;2048;40;2;5000;500;TRUE;99.138
HOT_RANGES;RECENT_TRACKING;5;1-20,70-90;720;0.05;1;48;2;5000;500;TRUE;100
HOT_RANGES;RECENT_TRACKING;5;1-20,70-90;720;0.05;2;48;2;5000;500;TRUE;100
HOT_RANGES;RECENT_TRACKING;5;1-20,70-90;720;0.05;4;48;2;5000;500;TRUE;100
HOT_RANGES;RECENT_TRACKING;5;1-20,70-90;720;0.05;8;48;2;5000;500;TRUE;89.332
HOT_RANGES;RECENT_TRACKING;5;1-20,70-90;720;0.05;16;48;2;5000;500;TRUE;76.38
HOT_RANGES;RECENT_TRACKING;5;1-20,70-90;720;0.05;32;48;2;5000;500;TRUE;56.979
HOT_RANGES;RECENT_TRACKING;5;1-20,70-90;720;0.05;64;48;2;5000;500;TRUE;38.063
HOT_RANGES;RECENT_TRACKING;5;1-20,70-90;720;0.05;128;48;2;5000;500;TRUE;22.533
HOT_RANGES;RECENT_TRACKING;5;1-20,70-90;720;0.05;256;48;2;5000;500;TRUE;14.026
HOT_RANGES;RECENT_TRACKING;5;1-20,70-90;720;0.05;512;48;2;5000;500;TRUE;31.388
HOT_RANGES;RECENT_TRACKING;5;1-20,70-90;720;0.05;1024;48;2;5000;500;TRUE;82.801
HOT_RANGES;RECENT_TRACKING;5;1-20,70-90;720;0.05;2048;48;2;5000;500;TRUE;99.552
HOT_RANGES;RECENT_TRACKING;5;1-20,70-90;720;0.05;1;58;2;5000;500;TRUE;100
HOT_RANGES;RECENT_TRACKING;5;1-20,70-90;720;0.05;2;58;2;5000;500;TRUE;100
HOT_RANGES;RECENT_TRACKING;5;1-20,70-90;720;0.05;4;58;2;5000;500;TRUE;100
HOT_RANGES;RECENT_TRACKING;5;1-20,70-90;720;0.05;8;58;2;5000;500;TRUE;88.919
HOT_RANGES;RECENT_TRACKING;5;1-20,70-90;720;0.05;16;58;2;5000;500;TRUE;75.38
HOT_RANGES;RECENT_TRACKING;5;1-20,70-90;720;0.05;32;58;2;5000;500;TRUE;55.482
HOT_RANGES;RECENT_TRACKING;5;1-20,70-90;720;0.05;64;58;2;5000;500;TRUE;35.931
HOT_RANGES;RECENT_TRACKING;5;1-20,70-90;720;0.05;128;58;2;5000;500;TRUE;20.641
HOT_RANGES;RECENT_TRACKING;5;1-20,70-90;720;0.05;256;58;2;5000;500;TRUE;12.314
HOT_RANGES;RECENT_TRACKING;5;1-20,70-90;720;0.05;512;58;2;5000;500;TRUE;54.593
HOT_RANGES;RECENT_TRACKING;5;1-20,70-90;720;0.05;1024;58;2;5000;500;TRUE;81.74
HOT_RANGES;RECENT_TRACKING;5;1-20,70-90;720;0.05;2048;58;2;5000;500;TRUE;99.473
HOT_RANGES;RECENT_TRACKING;5;1-20,70-90;720;0.05;1;70;2;5000;500;TRUE;100
HOT_RANGES;RECENT_TRACKING;5;1-20,70-90;720;0.05;2;70;2;5000;500;TRUE;100
HOT_RANGES;RECENT_TRACKING;5;1-20,70-90;720;0.05;4;70;2;5000;500;TRUE;100
HOT_RANGES;RECENT_TRACKING;5;1-20,70-90;720;0.05;8;70;2;5000;500;TRUE;88.819
HOT_RANGES;RECENT_TRACKING;5;1-20,70-90;720;0.05;16;70;2;5000;500;TRUE;75.012
HOT_RANGES;RECENT_TRACKING;5;1-20,70-90;720;0.05;32;70;2;5000;500;TRUE;54.926
HOT_RANGES;RECENT_TRACKING;5;1-20,70-90;720;0.05;64;70;2;5000;500;TRUE;35.079
HOT_RANGES;RECENT_TRACKING;5;1-20,70-90;720;0.05;128;70;2;5000;500;TRUE;20.232
HOT_RANGES;RECENT_TRACKING;5;1-20,70-90;720;0.05;256;70;2;5000;500;TRUE;12.139
HOT_RANGES;RECENT_TRACKING;5;1-20,70-90;720;0.05;512;70;2;5000;500;TRUE;54.738
HOT_RANGES;RECENT_TRACKING;5;1-20,70-90;720;0.05;1024;70;2;5000;500;TRUE;98.302
HOT_RANGES;RECENT_TRACKING;5;1-20,70-90;720;0.05;2048;70;2;5000;500;TRUE;99.459
HOT_RANGES;RECENT_TRACKING;5;1-20,70-90;720;0.05;1;84;2;5000;500;TRUE;100
HOT_RANGES;RECENT_TRACKING;5;1-20,70-90;720;0.05;2;84;2;5000;500;TRUE;100
HOT_RANGES;RECENT_TRACKING;5;1-20,70-90;720;0.05;4;84;2;5000;500;TRUE;100
HOT_RANGES;RECENT_TRACKING;5;1-20,70-90;720;0.05;8;84;2;5000;500;TRUE;88.643
HOT_RANGES;RECENT_TRACKING;5;1-20,70-90;720;0.05;16;84;2;5000;500;TRUE;74.83
HOT_RANGES;RECENT_TRACKING;5;1-20,70-90;720;0.05;32;84;2;5000;500;TRUE;54.753
HOT_RANGES;RECENT_TRACKING;5;1-20,70-90;720;0.05;64;84;2;5000;500;TRUE;35.216
HOT_RANGES;RECENT_TRACKING;5;1-20,70-90;720;0.05;128;84;2;5000;500;TRUE;20.145
HOT_RANGES;RECENT_TRACKING;5;1-20,70-90;720;0.05;256;84;2;5000;500;TRUE;12.195
HOT_RANGES;RECENT_TRACKING;5;1-20,70-90;720;0.05;512;84;2;5000;500;TRUE;55.295
HOT_RANGES;RECENT_TRACKING;5;1-20,70-90;720;0.05;1024;84;2;5000;500;TRUE;82.954
HOT_RANGES;RECENT_TRACKING;5;1-20,70-90;720;0.05;2048;84;2;5000;500;TRUE;99.635
HOT_RANGES;RECENT_TRACKING;5;1-20,70-90;720;0.05;1;101;2;5000;500;TRUE;100
HOT_RANGES;RECENT_TRACKING;5;1-20,70-90;720;0.05;2;101;2;5000;500;TRUE;100
HOT_RANGES;RECENT_TRACKING;5;1-20,70-90;720;0.05;4;101;2;5000;500;TRUE;100
HOT_RANGES;RECENT_TRACKING;5;1-20,70-90;720;0.05;8;101;2;5000;500;TRUE;88.509
HOT_RANGES;RECENT_TRACKING;5;1-20,70-90;720;0.05;16;101;2;5000;500;TRUE;73.936
HOT_RANGES;RECENT_TRACKING;5;1-20,70-90;720;0.05;32;101;2;5000;500;TRUE;53.182
HOT_RANGES;RECENT_TRACKING;5;1-20,70-90;720;0.05;64;101;2;5000;500;TRUE;33.238
HOT_RANGES;RECENT_TRACKING;5;1-20,70-90;720;0.05;128;101;2;5000;500;TRUE;18.378
HOT_RANGES;RECENT_TRACKING;5;1-20,70-90;720;0.05;256;101;2;5000;500;TRUE;18.574
HOT_RANGES;RECENT_TRACKING;5;1-20,70-90;720;0.05;512;101;2;5000;500;TRUE;57.072
HOT_RANGES;RECENT_TRACKING;5;1-20,70-90;720;0.05;1024;101;2;5000;500;TRUE;99.157
HOT_RANGES;RECENT_TRACKING;5;1-20,70-90;720;0.05;1;122;2;5000;500;TRUE;100
HOT_RANGES;RECENT_TRACKING;5;1-20,70-90;720;0.05;2;122;2;5000;500;TRUE;100
HOT_RANGES;RECENT_TRACKING;5;1-20,70-90;720;0.05;4;122;2;5000;500;TRUE;100
HOT_RANGES;RECENT_TRACKING;5;1-20,70-90;720;0.05;8;122;2;5000;500;TRUE;88.462
HOT_RANGES;RECENT_TRACKING;5;1-20,70-90;720;0.05;16;122;2;5000;500;TRUE;73.916
HOT_RANGES;RECENT_TRACKING;5;1-20,70-90;720;0.05;32;122;2;5000;500;TRUE;53.328
HOT_RANGES;RECENT_TRACKING;5;1-20,70-90;720;0.05;64;122;2;5000;500;TRUE;32.528
HOT_RANGES;RECENT_TRACKING;5;1-20,70-90;720;0.05;128;122;2;5000;500;TRUE;18.539
HOT_RANGES;RECENT_TRACKING;5;1-20,70-90;720;0.05;256;122;2;5000;500;TRUE;19.461
HOT_RANGES;RECENT_TRACKING;5;1-20,70-90;720;0.05;512;122;2;5000;500;TRUE;59.611
HOT_RANGES;RECENT_TRACKING;5;1-20,70-90;720;0.05;1024;122;2;5000;500;TRUE;96.716
HOT_RANGES;RECENT_TRACKING;5;1-20,70-90;720;0.05;1;147;2;5000;500;TRUE;100
HOT_RANGES;RECENT_TRACKING;5;1-20,70-90;720;0.05;2;147;2;5000;500;TRUE;100
HOT_RANGES;RECENT_TRACKING;5;1-20,70-90;720;0.05;4;147;2;5000;500;TRUE;100
HOT_RANGES;RECENT_TRACKING;5;1-20,70-90;720;0.05;8;147;2;5000;500;TRUE;88.381
HOT_RANGES;RECENT_TRACKING;5;1-20,70-90;720;0.05;16;147;2;5000;500;TRUE;74.326
HOT_RANGES;RECENT_TRACKING;5;1-20,70-90;720;0.05;32;147;2;5000;500;TRUE;53.609
HOT_RANGES;RECENT_TRACKING;5;1-20,70-90;720;0.05;64;147;2;5000;500;TRUE;33.862
HOT_RANGES;RECENT_TRACKING;5;1-20,70-90;720;0.05;128;147;2;5000;500;TRUE;19.34
